"id";"uID";"longitude";"latitude";"date"
12570;"904_Liaw_back";"120.55457017";"24.10086731";"2016-09-04 10:09:55.000000"
12571;"904_Liaw_back";"120.55434071";"24.10141729";"2016-09-04 10:09:57.000000"
12572;"904_Liaw_back";"120.55414284";"24.1020053";"2016-09-04 10:10:01.000000"
12573;"904_Liaw_back";"120.55403421";"24.10262022";"2016-09-04 10:10:04.000000"
12574;"904_Liaw_back";"120.55394914";"24.10322661";"2016-09-04 10:10:06.000000"
12575;"904_Liaw_back";"120.55393443";"24.10384907";"2016-09-04 10:10:10.000000"
12576;"904_Liaw_back";"120.55395142";"24.10443605";"2016-09-04 10:10:12.000000"
12577;"904_Liaw_back";"120.55405598";"24.10497418";"2016-09-04 10:10:16.000000"
12578;"904_Liaw_back";"120.55426243";"24.10546481";"2016-09-04 10:10:19.000000"
12579;"904_Liaw_back";"120.55454724";"24.10594747";"2016-09-04 10:10:22.000000"
12580;"904_Liaw_back";"120.55474433";"24.1064202";"2016-09-04 10:10:25.000000"
12581;"904_Liaw_back";"120.55480503";"24.10692754";"2016-09-04 10:10:27.000000"
12582;"904_Liaw_back";"120.55468868";"24.10745472";"2016-09-04 10:10:31.000000"
12583;"904_Liaw_back";"120.55439636";"24.10783991";"2016-09-04 10:10:34.000000"
12584;"904_Liaw_back";"120.55392933";"24.10814311";"2016-09-04 10:10:37.000000"
12585;"904_Liaw_back";"120.55339032";"24.10831301";"2016-09-04 10:10:39.000000"
12586;"904_Liaw_back";"120.55283695";"24.10837469";"2016-09-04 10:10:43.000000"
12587;"904_Liaw_back";"120.55226128";"24.10838018";"2016-09-04 10:10:46.000000"
12588;"904_Liaw_back";"120.55169384";"24.10842865";"2016-09-04 10:10:49.000000"
12589;"904_Liaw_back";"120.55109071";"24.10853762";"2016-09-04 10:10:52.000000"
12590;"904_Liaw_back";"120.55051236";"24.10872368";"2016-09-04 10:10:55.000000"
12591;"904_Liaw_back";"120.54994785";"24.10897426";"2016-09-04 10:10:58.000000"
12592;"904_Liaw_back";"120.54932506";"24.10924154";"2016-09-04 10:11:01.000000"
12593;"904_Liaw_back";"120.5486526";"24.10955787";"2016-09-04 10:11:04.000000"
12594;"904_Liaw_back";"120.54797944";"24.1098719";"2016-09-04 10:11:07.000000"
12595;"904_Liaw_back";"120.54732359";"24.11028546";"2016-09-04 10:11:09.000000"
12596;"904_Liaw_back";"120.546684";"24.11068825";"2016-09-04 10:11:13.000000"
12597;"904_Liaw_back";"120.54603473";"24.11110777";"2016-09-04 10:11:16.000000"
12598;"904_Liaw_back";"120.54539455";"24.11154201";"2016-09-04 10:11:18.000000"
12599;"904_Liaw_back";"120.54473866";"24.11200887";"2016-09-04 10:11:21.000000"
12600;"904_Liaw_back";"120.54409426";"24.1124864";"2016-09-04 10:11:24.000000"
12601;"904_Liaw_back";"120.54344456";"24.11301351";"2016-09-04 10:11:28.000000"
12602;"904_Liaw_back";"120.54281989";"24.11355258";"2016-09-04 10:11:31.000000"
12603;"904_Liaw_back";"120.54219338";"24.11411785";"2016-09-04 10:11:34.000000"
12604;"904_Liaw_back";"120.54157215";"24.11469335";"2016-09-04 10:11:36.000000"
12605;"904_Liaw_back";"120.54096887";"24.11528209";"2016-09-04 10:11:39.000000"
12606;"904_Liaw_back";"120.54035913";"24.11585967";"2016-09-04 10:11:43.000000"
12607;"904_Liaw_back";"120.539758";"24.11643443";"2016-09-04 10:11:46.000000"
12608;"904_Liaw_back";"120.53914532";"24.11700316";"2016-09-04 10:11:49.000000"
12609;"904_Liaw_back";"120.53852355";"24.11757078";"2016-09-04 10:11:52.000000"
12610;"904_Liaw_back";"120.53791619";"24.11812445";"2016-09-04 10:11:54.000000"
12611;"904_Liaw_back";"120.53728043";"24.11866861";"2016-09-04 10:11:58.000000"
12612;"904_Liaw_back";"120.53665235";"24.11916856";"2016-09-04 10:12:01.000000"
12613;"904_Liaw_back";"120.53606369";"24.11965365";"2016-09-04 10:12:04.000000"
12614;"904_Liaw_back";"120.53547663";"24.12013377";"2016-09-04 10:12:07.000000"
12615;"904_Liaw_back";"120.53488107";"24.1206271";"2016-09-04 10:12:10.000000"
12616;"904_Liaw_back";"120.53428294";"24.12112031";"2016-09-04 10:12:13.000000"
12617;"904_Liaw_back";"120.53370455";"24.12159707";"2016-09-04 10:12:16.000000"
12618;"904_Liaw_back";"120.5331357";"24.12206815";"2016-09-04 10:12:19.000000"
12619;"904_Liaw_back";"120.53257202";"24.12252832";"2016-09-04 10:12:21.000000"
12620;"904_Liaw_back";"120.53200535";"24.12300198";"2016-09-04 10:12:24.000000"
12621;"904_Liaw_back";"120.53141162";"24.12348962";"2016-09-04 10:12:28.000000"
12622;"904_Liaw_back";"120.53080306";"24.12400004";"2016-09-04 10:12:31.000000"
12623;"904_Liaw_back";"120.53020495";"24.12454435";"2016-09-04 10:12:34.000000"
12624;"904_Liaw_back";"120.5296593";"24.12513563";"2016-09-04 10:12:37.000000"
12625;"904_Liaw_back";"120.52916991";"24.12573833";"2016-09-04 10:12:40.000000"
12626;"904_Liaw_back";"120.52875237";"24.12635788";"2016-09-04 10:12:43.000000"
12627;"904_Liaw_back";"120.5283855";"24.12698526";"2016-09-04 10:12:46.000000"
12628;"904_Liaw_back";"120.52805537";"24.12759507";"2016-09-04 10:12:49.000000"
12629;"904_Liaw_back";"120.52771651";"24.12818566";"2016-09-04 10:12:52.000000"
12630;"904_Liaw_back";"120.52736574";"24.12878875";"2016-09-04 10:12:55.000000"
12631;"904_Liaw_back";"120.5269901";"24.1294497";"2016-09-04 10:12:57.000000"
12632;"904_Liaw_back";"120.52659954";"24.13012951";"2016-09-04 10:13:00.000000"
12633;"904_Liaw_back";"120.52621296";"24.13080308";"2016-09-04 10:13:04.000000"
12635;"904_Liaw_back";"120.52546948";"24.13213664";"2016-09-04 10:13:10.000000"
12636;"904_Liaw_back";"120.52508493";"24.13280278";"2016-09-04 10:13:13.000000"
12637;"904_Liaw_back";"120.52473597";"24.13341989";"2016-09-04 10:13:16.000000"
12638;"904_Liaw_back";"120.52437758";"24.13403239";"2016-09-04 10:13:19.000000"
12639;"904_Liaw_back";"120.52402673";"24.13465742";"2016-09-04 10:13:21.000000"
12640;"904_Liaw_back";"120.52364646";"24.13529816";"2016-09-04 10:13:25.000000"
12641;"904_Liaw_back";"120.52329017";"24.13592807";"2016-09-04 10:13:28.000000"
12642;"904_Liaw_back";"120.52291847";"24.13658459";"2016-09-04 10:13:30.000000"
12643;"904_Liaw_back";"120.52254715";"24.13724536";"2016-09-04 10:13:34.000000"
12644;"904_Liaw_back";"120.52217026";"24.13791755";"2016-09-04 10:13:37.000000"
12645;"904_Liaw_back";"120.52179432";"24.13858961";"2016-09-04 10:13:40.000000"
12646;"904_Liaw_back";"120.521386";"24.13928156";"2016-09-04 10:13:43.000000"
12647;"904_Liaw_back";"120.52104589";"24.13994534";"2016-09-04 10:13:46.000000"
12648;"904_Liaw_back";"120.52068503";"24.14062989";"2016-09-04 10:13:49.000000"
12649;"904_Liaw_back";"120.52035733";"24.14133666";"2016-09-04 10:13:51.000000"
12650;"904_Liaw_back";"120.52004152";"24.14212993";"2016-09-04 10:13:54.000000"
12651;"904_Liaw_back";"120.51978161";"24.14293349";"2016-09-04 10:13:58.000000"
12652;"904_Liaw_back";"120.51956837";"24.1437679";"2016-09-04 10:14:01.000000"
12653;"904_Liaw_back";"120.51940472";"24.14462111";"2016-09-04 10:14:04.000000"
12654;"904_Liaw_back";"120.51929487";"24.14547753";"2016-09-04 10:14:07.000000"
12655;"904_Liaw_back";"120.51924791";"24.14633089";"2016-09-04 10:14:10.000000"
12656;"904_Liaw_back";"120.51924631";"24.14716946";"2016-09-04 10:14:13.000000"
12657;"904_Liaw_back";"120.51927543";"24.14800195";"2016-09-04 10:14:16.000000"
12658;"904_Liaw_back";"120.51936823";"24.1487994";"2016-09-04 10:14:18.000000"
12659;"904_Liaw_back";"120.51950356";"24.14956905";"2016-09-04 10:14:21.000000"
12660;"904_Liaw_back";"120.51970014";"24.15028954";"2016-09-04 10:14:24.000000"
12661;"904_Liaw_back";"120.52006834";"24.15151299";"2016-09-04 10:14:30.000000"
12662;"904_Liaw_back";"120.52034979";"24.15225982";"2016-09-04 10:14:33.000000"
12663;"904_Liaw_back";"120.52067051";"24.15297592";"2016-09-04 10:14:35.000000"
12664;"904_Liaw_back";"120.5210288";"24.1536745";"2016-09-04 10:14:38.000000"
12665;"904_Liaw_back";"120.52141388";"24.15434552";"2016-09-04 10:14:42.000000"
12666;"904_Liaw_back";"120.52182179";"24.15500087";"2016-09-04 10:14:45.000000"
12667;"904_Liaw_back";"120.52228528";"24.15564924";"2016-09-04 10:14:48.000000"
12668;"904_Liaw_back";"120.52278075";"24.15626033";"2016-09-04 10:14:50.000000"
12669;"904_Liaw_back";"120.52333683";"24.15686699";"2016-09-04 10:14:53.000000"
12670;"904_Liaw_back";"120.52394948";"24.15747836";"2016-09-04 10:14:56.000000"
12671;"904_Liaw_back";"120.52459596";"24.15805036";"2016-09-04 10:15:00.000000"
12672;"904_Liaw_back";"120.52526611";"24.15859915";"2016-09-04 10:15:03.000000"
12673;"904_Liaw_back";"120.52592208";"24.15912064";"2016-09-04 10:15:06.000000"
12674;"904_Liaw_back";"120.52657338";"24.15963432";"2016-09-04 10:15:09.000000"
12675;"904_Liaw_back";"120.52723275";"24.16016309";"2016-09-04 10:15:12.000000"
12676;"904_Liaw_back";"120.52789288";"24.16069168";"2016-09-04 10:15:15.000000"
12677;"904_Liaw_back";"120.52853815";"24.16123888";"2016-09-04 10:15:17.000000"
12678;"904_Liaw_back";"120.52916881";"24.1618032";"2016-09-04 10:15:21.000000"
12679;"904_Liaw_back";"120.52976796";"24.16242851";"2016-09-04 10:15:24.000000"
12680;"904_Liaw_back";"120.53036213";"24.16309418";"2016-09-04 10:15:26.000000"
12681;"904_Liaw_back";"120.53093545";"24.1637978";"2016-09-04 10:15:30.000000"
12682;"904_Liaw_back";"120.53148594";"24.16453807";"2016-09-04 10:15:32.000000"
12683;"904_Liaw_back";"120.53202709";"24.1652797";"2016-09-04 10:15:36.000000"
12684;"904_Liaw_back";"120.53258683";"24.16604052";"2016-09-04 10:15:39.000000"
12685;"904_Liaw_back";"120.53315098";"24.16677394";"2016-09-04 10:15:41.000000"
12686;"904_Liaw_back";"120.53371447";"24.1674594";"2016-09-04 10:15:45.000000"
12687;"904_Liaw_back";"120.53433945";"24.16811752";"2016-09-04 10:15:48.000000"
12688;"904_Liaw_back";"120.53499682";"24.1687422";"2016-09-04 10:15:51.000000"
12689;"904_Liaw_back";"120.53569689";"24.16932849";"2016-09-04 10:15:54.000000"
12690;"904_Liaw_back";"120.53643405";"24.16987535";"2016-09-04 10:15:57.000000"
12691;"904_Liaw_back";"120.53720121";"24.17037198";"2016-09-04 10:15:59.000000"
12692;"904_Liaw_back";"120.53798195";"24.17081242";"2016-09-04 10:16:03.000000"
12693;"904_Liaw_back";"120.53881669";"24.17123655";"2016-09-04 10:16:06.000000"
12694;"904_Liaw_back";"120.53966736";"24.17165382";"2016-09-04 10:16:09.000000"
12695;"904_Liaw_back";"120.54048883";"24.17203204";"2016-09-04 10:16:12.000000"
12696;"904_Liaw_back";"120.54130431";"24.17238983";"2016-09-04 10:16:15.000000"
12697;"904_Liaw_back";"120.54211929";"24.17277012";"2016-09-04 10:16:18.000000"
12698;"904_Liaw_back";"120.54290908";"24.17316265";"2016-09-04 10:16:20.000000"
12699;"904_Liaw_back";"120.54372056";"24.17360545";"2016-09-04 10:16:23.000000"
12700;"904_Liaw_back";"120.54450961";"24.17410586";"2016-09-04 10:16:27.000000"
12701;"904_Liaw_back";"120.54527957";"24.17463775";"2016-09-04 10:16:30.000000"
12702;"904_Liaw_back";"120.54597431";"24.17519521";"2016-09-04 10:16:33.000000"
12703;"904_Liaw_back";"120.54662973";"24.17579992";"2016-09-04 10:16:35.000000"
12704;"904_Liaw_back";"120.54724274";"24.17642176";"2016-09-04 10:16:39.000000"
12705;"904_Liaw_back";"120.54778597";"24.17709011";"2016-09-04 10:16:42.000000"
12706;"904_Liaw_back";"120.54826167";"24.17771872";"2016-09-04 10:16:45.000000"
12707;"904_Liaw_back";"120.54867126";"24.17835206";"2016-09-04 10:16:47.000000"
12708;"904_Liaw_back";"120.54905568";"24.17904553";"2016-09-04 10:16:51.000000"
12709;"904_Liaw_back";"120.54942312";"24.17977792";"2016-09-04 10:16:54.000000"
12710;"904_Liaw_back";"120.54978272";"24.18047416";"2016-09-04 10:16:56.000000"
12711;"904_Liaw_back";"120.5501561";"24.18120306";"2016-09-04 10:17:00.000000"
12712;"904_Liaw_back";"120.55052751";"24.18192074";"2016-09-04 10:17:03.000000"
12713;"904_Liaw_back";"120.55089932";"24.18267707";"2016-09-04 10:17:06.000000"
12714;"904_Liaw_back";"120.55129746";"24.18344282";"2016-09-04 10:17:09.000000"
12715;"904_Liaw_back";"120.55172918";"24.18417892";"2016-09-04 10:17:12.000000"
12716;"904_Liaw_back";"120.55221084";"24.18490129";"2016-09-04 10:17:14.000000"
12717;"904_Liaw_back";"120.55274059";"24.18559408";"2016-09-04 10:17:18.000000"
12718;"904_Liaw_back";"120.55331392";"24.18625829";"2016-09-04 10:17:21.000000"
12719;"904_Liaw_back";"120.55389831";"24.18686991";"2016-09-04 10:17:23.000000"
12720;"904_Liaw_back";"120.55451323";"24.18744479";"2016-09-04 10:17:27.000000"
12721;"904_Liaw_back";"120.55519382";"24.18797244";"2016-09-04 10:17:30.000000"
12722;"904_Liaw_back";"120.55591357";"24.18848082";"2016-09-04 10:17:32.000000"
12723;"904_Liaw_back";"120.55670704";"24.18895568";"2016-09-04 10:17:36.000000"
12724;"904_Liaw_back";"120.55753114";"24.18938546";"2016-09-04 10:17:39.000000"
12725;"904_Liaw_back";"120.55837122";"24.18975554";"2016-09-04 10:17:42.000000"
12726;"904_Liaw_back";"120.55925336";"24.19008473";"2016-09-04 10:17:45.000000"
12727;"904_Liaw_back";"120.56016431";"24.19035674";"2016-09-04 10:17:48.000000"
12728;"904_Liaw_back";"120.56105156";"24.19057833";"2016-09-04 10:17:51.000000"
12729;"904_Liaw_back";"120.56191289";"24.19078708";"2016-09-04 10:17:54.000000"
12730;"904_Liaw_back";"120.56275772";"24.19095912";"2016-09-04 10:17:57.000000"
12731;"904_Liaw_back";"120.56357351";"24.19115571";"2016-09-04 10:18:00.000000"
12732;"904_Liaw_back";"120.56439962";"24.19135905";"2016-09-04 10:18:03.000000"
12733;"904_Liaw_back";"120.56525413";"24.19159021";"2016-09-04 10:18:06.000000"
12734;"904_Liaw_back";"120.56610051";"24.19183473";"2016-09-04 10:18:09.000000"
12735;"904_Liaw_back";"120.56691118";"24.19210925";"2016-09-04 10:18:12.000000"
12736;"904_Liaw_back";"120.56771861";"24.19243837";"2016-09-04 10:18:15.000000"
12737;"904_Liaw_back";"120.56851911";"24.19279268";"2016-09-04 10:18:18.000000"
12738;"904_Liaw_back";"120.56931708";"24.19318004";"2016-09-04 10:18:21.000000"
12739;"904_Liaw_back";"120.57010336";"24.19361358";"2016-09-04 10:18:24.000000"
12740;"904_Liaw_back";"120.57088978";"24.19410048";"2016-09-04 10:18:27.000000"
12741;"904_Liaw_back";"120.57164442";"24.19462993";"2016-09-04 10:18:30.000000"
12742;"904_Liaw_back";"120.57236557";"24.19517018";"2016-09-04 10:18:33.000000"
12743;"904_Liaw_back";"120.57305494";"24.19576194";"2016-09-04 10:18:36.000000"
12744;"904_Liaw_back";"120.57372516";"24.1963594";"2016-09-04 10:18:38.000000"
12745;"904_Liaw_back";"120.57436294";"24.19698406";"2016-09-04 10:18:42.000000"
12746;"904_Liaw_back";"120.57496207";"24.19762564";"2016-09-04 10:18:44.000000"
12747;"904_Liaw_back";"120.57554369";"24.19828334";"2016-09-04 10:18:48.000000"
12748;"904_Liaw_back";"120.57610578";"24.19895197";"2016-09-04 10:18:50.000000"
12749;"904_Liaw_back";"120.57663936";"24.19966147";"2016-09-04 10:18:53.000000"
12750;"904_Liaw_back";"120.5771565";"24.20034769";"2016-09-04 10:18:57.000000"
12751;"904_Liaw_back";"120.57764251";"24.20101109";"2016-09-04 10:18:59.000000"
12752;"904_Liaw_back";"120.57809018";"24.20163838";"2016-09-04 10:19:02.000000"
12753;"904_Liaw_back";"120.57852422";"24.20227769";"2016-09-04 10:19:06.000000"
12754;"904_Liaw_back";"120.57894072";"24.20292482";"2016-09-04 10:19:08.000000"
12755;"904_Liaw_back";"120.57936014";"24.20358657";"2016-09-04 10:19:12.000000"
12756;"904_Liaw_back";"120.57978157";"24.20427871";"2016-09-04 10:19:15.000000"
12757;"904_Liaw_back";"120.58020761";"24.20500723";"2016-09-04 10:19:19.000000"
12758;"904_Liaw_back";"120.58087788";"24.20623618";"2016-09-04 10:19:22.000000"
12759;"904_Liaw_back";"120.58126719";"24.20697558";"2016-09-04 10:19:26.000000"
12760;"904_Liaw_back";"120.5816398";"24.20772518";"2016-09-04 10:19:29.000000"
12761;"904_Liaw_back";"120.58199993";"24.20846928";"2016-09-04 10:19:32.000000"
12762;"904_Liaw_back";"120.58234579";"24.2092114";"2016-09-04 10:19:35.000000"
12763;"904_Liaw_back";"120.58270579";"24.20997329";"2016-09-04 10:19:38.000000"
12764;"904_Liaw_back";"120.58307917";"24.21077049";"2016-09-04 10:19:41.000000"
12765;"904_Liaw_back";"120.58342445";"24.21164562";"2016-09-04 10:19:44.000000"
12766;"904_Liaw_back";"120.58377053";"24.21253521";"2016-09-04 10:19:47.000000"
12767;"904_Liaw_back";"120.58408608";"24.21344217";"2016-09-04 10:19:50.000000"
12768;"904_Liaw_back";"120.58438038";"24.21435794";"2016-09-04 10:19:53.000000"
12769;"904_Liaw_back";"120.5846624";"24.2152684";"2016-09-04 10:19:55.000000"
12770;"904_Liaw_back";"120.5849288";"24.21617912";"2016-09-04 10:19:59.000000"
12771;"904_Liaw_back";"120.58518682";"24.21703862";"2016-09-04 10:20:02.000000"
12772;"904_Liaw_back";"120.5854267";"24.21786346";"2016-09-04 10:20:05.000000"
12773;"904_Liaw_back";"120.58565397";"24.21866659";"2016-09-04 10:20:08.000000"
12774;"904_Liaw_back";"120.58589575";"24.21945353";"2016-09-04 10:20:11.000000"
12775;"904_Liaw_back";"120.58615697";"24.22027066";"2016-09-04 10:20:13.000000"
12776;"904_Liaw_back";"120.58644345";"24.22111691";"2016-09-04 10:20:17.000000"
12777;"904_Liaw_back";"120.58675832";"24.22194949";"2016-09-04 10:20:20.000000"
12778;"904_Liaw_back";"120.58708268";"24.22276917";"2016-09-04 10:20:23.000000"
12779;"904_Liaw_back";"120.58743938";"24.22357654";"2016-09-04 10:20:26.000000"
12780;"904_Liaw_back";"120.58782965";"24.22436035";"2016-09-04 10:20:29.000000"
12781;"904_Liaw_back";"120.58825395";"24.22515483";"2016-09-04 10:20:32.000000"
12782;"904_Liaw_back";"120.58898843";"24.22637817";"2016-09-04 10:20:37.000000"
12783;"904_Liaw_back";"120.58942633";"24.22704182";"2016-09-04 10:20:40.000000"
12784;"904_Liaw_back";"120.58986905";"24.22770993";"2016-09-04 10:20:43.000000"
12785;"904_Liaw_back";"120.59032171";"24.22838432";"2016-09-04 10:20:46.000000"
12786;"904_Liaw_back";"120.59078008";"24.22906374";"2016-09-04 10:20:49.000000"
12787;"904_Liaw_back";"120.59122921";"24.22975279";"2016-09-04 10:20:52.000000"
12788;"904_Liaw_back";"120.5916532";"24.23045836";"2016-09-04 10:20:55.000000"
12789;"904_Liaw_back";"120.5920625";"24.23117452";"2016-09-04 10:20:58.000000"
12790;"904_Liaw_back";"120.59244369";"24.23193147";"2016-09-04 10:21:01.000000"
12791;"904_Liaw_back";"120.59274238";"24.2326616";"2016-09-04 10:21:04.000000"
12792;"904_Liaw_back";"120.59303016";"24.23341342";"2016-09-04 10:21:06.000000"
12793;"904_Liaw_back";"120.59328534";"24.23417403";"2016-09-04 10:21:10.000000"
12794;"904_Liaw_back";"120.59349629";"24.23497854";"2016-09-04 10:21:13.000000"
12795;"904_Liaw_back";"120.59365941";"24.23573796";"2016-09-04 10:21:16.000000"
12796;"904_Liaw_back";"120.59379333";"24.23651317";"2016-09-04 10:21:18.000000"
12797;"904_Liaw_back";"120.5938902";"24.23727952";"2016-09-04 10:21:22.000000"
12798;"904_Liaw_back";"120.59399266";"24.23807897";"2016-09-04 10:21:25.000000"
12799;"904_Liaw_back";"120.59396026";"24.23893267";"2016-09-04 10:21:27.000000"
12800;"904_Liaw_back";"120.59396366";"24.2397296";"2016-09-04 10:21:31.000000"
12801;"904_Liaw_back";"120.5939291";"24.24051486";"2016-09-04 10:21:34.000000"
12802;"904_Liaw_back";"120.59382327";"24.2413164";"2016-09-04 10:21:37.000000"
12803;"904_Liaw_back";"120.59370416";"24.24215829";"2016-09-04 10:21:40.000000"
12804;"904_Liaw_back";"120.59353554";"24.24295891";"2016-09-04 10:21:43.000000"
12805;"904_Liaw_back";"120.59330577";"24.24375066";"2016-09-04 10:21:46.000000"
12806;"904_Liaw_back";"120.5930454";"24.24454344";"2016-09-04 10:21:49.000000"
12807;"904_Liaw_back";"120.59272057";"24.24535817";"2016-09-04 10:21:52.000000"
12808;"904_Liaw_back";"120.59237567";"24.24616492";"2016-09-04 10:21:55.000000"
12809;"904_Liaw_back";"120.59200455";"24.24695509";"2016-09-04 10:21:58.000000"
12810;"904_Liaw_back";"120.59163686";"24.24770888";"2016-09-04 10:22:01.000000"
12811;"904_Liaw_back";"120.59125976";"24.24846868";"2016-09-04 10:22:04.000000"
12812;"904_Liaw_back";"120.59088991";"24.24923787";"2016-09-04 10:22:07.000000"
12813;"904_Liaw_back";"120.5904757";"24.2500623";"2016-09-04 10:22:09.000000"
12814;"904_Liaw_back";"120.59007462";"24.25094642";"2016-09-04 10:22:13.000000"
12815;"904_Liaw_back";"120.58972569";"24.25184961";"2016-09-04 10:22:16.000000"
12816;"904_Liaw_back";"120.5894338";"24.25272894";"2016-09-04 10:22:19.000000"
12817;"904_Liaw_back";"120.58919122";"24.253616";"2016-09-04 10:22:22.000000"
12818;"904_Liaw_back";"120.58899632";"24.25449634";"2016-09-04 10:22:25.000000"
12819;"904_Liaw_back";"120.58883311";"24.25539171";"2016-09-04 10:22:28.000000"
12820;"904_Liaw_back";"120.58869139";"24.25631062";"2016-09-04 10:22:31.000000"
12821;"904_Liaw_back";"120.58862239";"24.25724429";"2016-09-04 10:22:34.000000"
12822;"904_Liaw_back";"120.58854477";"24.25817446";"2016-09-04 10:22:37.000000"
12823;"904_Liaw_back";"120.58855383";"24.25908398";"2016-09-04 10:22:40.000000"
12824;"904_Liaw_back";"120.58858167";"24.25996181";"2016-09-04 10:22:43.000000"
12825;"904_Liaw_back";"120.58865818";"24.26084567";"2016-09-04 10:22:45.000000"
12826;"904_Liaw_back";"120.588757";"24.26175539";"2016-09-04 10:22:49.000000"
12827;"904_Liaw_back";"120.58892197";"24.26264308";"2016-09-04 10:22:52.000000"
12828;"904_Liaw_back";"120.58910069";"24.26350633";"2016-09-04 10:22:55.000000"
12829;"904_Liaw_back";"120.58927436";"24.26437685";"2016-09-04 10:22:58.000000"
12830;"904_Liaw_back";"120.58945464";"24.26521059";"2016-09-04 10:23:03.000000"
12831;"904_Liaw_back";"120.58966995";"24.26600513";"2016-09-04 10:23:04.000000"
12832;"904_Liaw_back";"120.58990234";"24.26677911";"2016-09-04 10:23:07.000000"
12833;"904_Liaw_back";"120.59014848";"24.26753996";"2016-09-04 10:23:10.000000"
12834;"904_Liaw_back";"120.59040656";"24.26829608";"2016-09-04 10:23:13.000000"
12835;"904_Liaw_back";"120.59068419";"24.26904114";"2016-09-04 10:23:15.000000"
12836;"904_Liaw_back";"120.5909974";"24.26979799";"2016-09-04 10:23:19.000000"
12837;"904_Liaw_back";"120.59133835";"24.27056724";"2016-09-04 10:23:22.000000"
12838;"904_Liaw_back";"120.59170408";"24.27132488";"2016-09-04 10:23:25.000000"
12839;"904_Liaw_back";"120.59208199";"24.27204414";"2016-09-04 10:23:27.000000"
12840;"904_Liaw_back";"120.59248178";"24.27277743";"2016-09-04 10:23:30.000000"
12841;"904_Liaw_back";"120.5929008";"24.27350773";"2016-09-04 10:23:33.000000"
12842;"904_Liaw_back";"120.59334336";"24.27419342";"2016-09-04 10:23:37.000000"
12843;"904_Liaw_back";"120.59379601";"24.27488064";"2016-09-04 10:23:40.000000"
12844;"904_Liaw_back";"120.59425796";"24.27552667";"2016-09-04 10:23:43.000000"
12845;"904_Liaw_back";"120.59472653";"24.27615924";"2016-09-04 10:23:45.000000"
12846;"904_Liaw_back";"120.59522394";"24.27680137";"2016-09-04 10:23:48.000000"
12847;"904_Liaw_back";"120.59574015";"24.27743748";"2016-09-04 10:23:52.000000"
12848;"904_Liaw_back";"120.59625473";"24.27809153";"2016-09-04 10:23:55.000000"
12849;"904_Liaw_back";"120.59678462";"24.27876888";"2016-09-04 10:23:58.000000"
12850;"904_Liaw_back";"120.59736353";"24.27943266";"2016-09-04 10:24:01.000000"
12851;"904_Liaw_back";"120.59793112";"24.28011953";"2016-09-04 10:24:04.000000"
12852;"904_Liaw_back";"120.59846797";"24.28080314";"2016-09-04 10:24:07.000000"
12853;"904_Liaw_back";"120.59897267";"24.28152289";"2016-09-04 10:24:09.000000"
12854;"904_Liaw_back";"120.59945523";"24.28226461";"2016-09-04 10:24:13.000000"
12855;"904_Liaw_back";"120.59988845";"24.28306011";"2016-09-04 10:24:16.000000"
12856;"904_Liaw_back";"120.60029014";"24.28386515";"2016-09-04 10:24:18.000000"
12857;"904_Liaw_back";"120.60062904";"24.28469305";"2016-09-04 10:24:21.000000"
12858;"904_Liaw_back";"120.60089836";"24.2855256";"2016-09-04 10:24:25.000000"
12859;"904_Liaw_back";"120.60112714";"24.28636113";"2016-09-04 10:24:28.000000"
12860;"904_Liaw_back";"120.60130094";"24.28723145";"2016-09-04 10:24:31.000000"
12861;"904_Liaw_back";"120.60144427";"24.2881174";"2016-09-04 10:24:37.000000"
12862;"904_Liaw_back";"120.60164213";"24.28958736";"2016-09-04 10:24:39.000000"
12863;"904_Liaw_back";"120.60173095";"24.29047809";"2016-09-04 10:24:42.000000"
12864;"904_Liaw_back";"120.60180809";"24.29135898";"2016-09-04 10:24:45.000000"
12865;"904_Liaw_back";"120.60188554";"24.29222823";"2016-09-04 10:24:47.000000"
12866;"904_Liaw_back";"120.60194264";"24.29302908";"2016-09-04 10:24:51.000000"
12867;"904_Liaw_back";"120.60205321";"24.29378572";"2016-09-04 10:24:53.000000"
12868;"904_Liaw_back";"120.60219969";"24.29456987";"2016-09-04 10:24:56.000000"
12869;"904_Liaw_back";"120.60238402";"24.29540424";"2016-09-04 10:24:59.000000"
12870;"904_Liaw_back";"120.60262136";"24.29623611";"2016-09-04 10:25:02.000000"
12871;"904_Liaw_back";"120.60290409";"24.29704168";"2016-09-04 10:25:05.000000"
12872;"904_Liaw_back";"120.60325704";"24.29783744";"2016-09-04 10:25:08.000000"
12875;"904_Liaw_back";"120.60464216";"24.30018787";"2016-09-04 10:25:17.000000"
12876;"904_Liaw_back";"120.60522596";"24.30092304";"2016-09-04 10:25:21.000000"
12877;"904_Liaw_back";"120.60585738";"24.30161005";"2016-09-04 10:25:24.000000"
12878;"904_Liaw_back";"120.60651466";"24.30224392";"2016-09-04 10:25:27.000000"
12879;"904_Liaw_back";"120.60721415";"24.30283425";"2016-09-04 10:25:29.000000"
12880;"904_Liaw_back";"120.60794919";"24.30339013";"2016-09-04 10:25:33.000000"
12881;"904_Liaw_back";"120.60870071";"24.30391267";"2016-09-04 10:25:35.000000"
12882;"904_Liaw_back";"120.60947854";"24.30443639";"2016-09-04 10:25:38.000000"
